Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
1,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.012456997032086442,0.06670686019312133,10.440531835487645,0.39486301348589103,24.894514767932492,1.5900627324937542
2,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.00019289407275979815,0.106345146964372,19.678658846424916,-0.5379706613393351,14.767932489451477,0.6949360300917493
3,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.1788787967558685,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
4,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0018229389459993302,0.0925571312673554,16.940901269207476,-0.16501755732249657,14.767932489451477,0.8060425523607537
5,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0012342027556713961,0.09614519602397695,17.653383808419253,-0.2570943595777566,13.080168776371309,0.7916237615939135
6,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.0002718451962849889,0.10552476759493605,19.521886091578946,-0.514333423716308,15.611814345991561,0.6949360300917493
7,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.04824151068670114,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
8,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,1.387981019358019,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
9,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
10,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Ridge,0.007196257390274573,0.13036315878930008,23.333210566281075,-1.3111197540733608,13.080168776371309,0.666284879134105
11,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Ridge,0.006620936174982618,0.1305758568300743,23.367233705968452,-1.3186674641303,13.502109704641349,0.666284879134105
12,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
13,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Ridge,0.0023657813240387064,0.132475015340086,23.65983351808078,-1.3866056051698132,12.236286919831224,0.6829104412470145
14,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Lasso,0.06984094645102083,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
15,"20MA, 50MA, RSI, MACD, Upper_BB, Lower_BB",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
