Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, MACD, Lower_BB, ATR, Williams_%R",5,1,0.9726039740354316,99.1769547325103,1.0272586679844453
"20MA, 50MA, MACD, Lower_BB, ATR, OBV",60,1,0.9631321079774411,98.73949579831933,0.9365391542883726
"20MA, 50MA, MACD, Lower_BB, ATR, OBV",60,30,0.039550425075041695,49.787234042553195,1.0058397472748806
"20MA, 50MA, MACD, Lower_BB, ATR, OBV",5,1,0.9725563903683531,99.1769547325103,0.9972908354872703
"20MA, 50MA, MACD, Lower_BB, Williams_%R, OBV",60,1,0.9645732267411474,98.73949579831933,1.0157867763949193
"20MA, 50MA, MACD, Lower_BB, Williams_%R, OBV",60,30,-0.14177186065961922,53.191489361702125,0.9536236333378121
"20MA, 50MA, MACD, Lower_BB, Williams_%R, OBV",5,1,0.9726979168711145,99.1769547325103,1.067123802730584
"20MA, 50MA, MACD, CCI, ATR, Williams_%R",60,1,0.9673618510364514,99.15966386554622,1.0682700996529666
"20MA, 50MA, MACD, CCI, ATR, Williams_%R",60,30,0.06803056844426048,50.212765957446805,0.8853303974959217
"20MA, 50MA, MACD, CCI, ATR, Williams_%R",5,1,0.9726979774721695,99.1769547325103,0.9940608111519569
"20MA, 50MA, MACD, CCI, ATR, OBV",60,1,0.9659529895434328,99.15966386554622,1.0689858843835214
"20MA, 50MA, MACD, CCI, ATR, OBV",60,30,-0.16647868171178692,51.91489361702127,1.0042627657203078
"20MA, 50MA, MACD, CCI, ATR, OBV",5,1,0.9725915880441645,99.1769547325103,1.0314394863551652
"20MA, 50MA, MACD, CCI, Williams_%R, OBV",60,1,0.9671617949510046,99.15966386554622,1.136962044907307
"20MA, 50MA, MACD, CCI, Williams_%R, OBV",60,30,-0.07354417890051934,51.06382978723404,0.91724023276162
"20MA, 50MA, MACD, CCI, Williams_%R, OBV",5,1,0.9727683646499508,99.1769547325103,1.0251438617208632
"20MA, 50MA, MACD, ATR, Williams_%R, OBV",60,1,0.966795851981728,99.15966386554622,1.167618647944254
"20MA, 50MA, MACD, ATR, Williams_%R, OBV",60,30,-0.04432931289418618,46.808510638297875,0.9296687484543253
"20MA, 50MA, MACD, ATR, Williams_%R, OBV",5,1,0.9725238363432844,99.1769547325103,1.0587452858592274
"20MA, 50MA, Upper_BB, Lower_BB, CCI, ATR",60,1,0.9641343616706772,98.73949579831933,0.964417962516032
"20MA, 50MA, Upper_BB, Lower_BB, CCI, ATR",60,30,0.2795606242013099,54.04255319148936,0.8948611164435041
"20MA, 50MA, Upper_BB, Lower_BB, CCI, ATR",5,1,0.9728081062942733,99.1769547325103,1.0068831202645911
"20MA, 50MA, Upper_BB, Lower_BB, CCI, Williams_%R",60,1,0.9656346898310129,98.73949579831933,1.0058827021450576
"20MA, 50MA, Upper_BB, Lower_BB, CCI, Williams_%R",60,30,0.23349466192057333,52.34042553191489,0.9156982539060726
"20MA, 50MA, Upper_BB, Lower_BB, CCI, Williams_%R",5,1,0.9730205448179732,99.1769547325103,1.138788706072492
"20MA, 50MA, Upper_BB, Lower_BB, CCI, OBV",60,1,0.9653057748556513,98.73949579831933,0.9378206843447693
"20MA, 50MA, Upper_BB, Lower_BB, CCI, OBV",60,30,0.1770622874780351,58.723404255319146,0.9398938159384316
"20MA, 50MA, Upper_BB, Lower_BB, CCI, OBV",5,1,0.9728392024122623,99.1769547325103,1.0593731204278038
"20MA, 50MA, Upper_BB, Lower_BB, ATR, Williams_%R",60,1,0.964854401150654,98.73949579831933,1.0409875643928486
"20MA, 50MA, Upper_BB, Lower_BB, ATR, Williams_%R",60,30,0.19542296282283111,44.25531914893617,0.8706250828051767
"20MA, 50MA, Upper_BB, Lower_BB, ATR, Williams_%R",5,1,0.9727964565630747,99.1769547325103,1.040450186900419
"20MA, 50MA, Upper_BB, Lower_BB, ATR, OBV",60,1,0.9636311826965295,98.73949579831933,0.9385772946081271
"20MA, 50MA, Upper_BB, Lower_BB, ATR, OBV",60,30,0.2794165091832811,56.59574468085107,0.9010032558551823
"20MA, 50MA, Upper_BB, Lower_BB, ATR, OBV",5,1,0.9727276089698427,99.1769547325103,1.0289984613800907
"20MA, 50MA, Upper_BB, Lower_BB, Williams_%R, OBV",60,1,0.9650807030902248,98.73949579831933,1.0066555533215404
"20MA, 50MA, Upper_BB, Lower_BB, Williams_%R, OBV",60,30,0.1495422302938073,51.48936170212765,0.8727868002845273
"20MA, 50MA, Upper_BB, Lower_BB, Williams_%R, OBV",5,1,0.9728477332900629,99.1769547325103,1.125717777568448
"20MA, 50MA, Upper_BB, CCI, ATR, Williams_%R",60,1,0.9638061107259224,98.73949579831933,1.0463375817882345
"20MA, 50MA, Upper_BB, CCI, ATR, Williams_%R",60,30,0.20987529803489635,46.808510638297875,0.836010972629265
"20MA, 50MA, Upper_BB, CCI, ATR, Williams_%R",5,1,0.972745672927734,99.1769547325103,1.0304640482548875
"20MA, 50MA, Upper_BB, CCI, ATR, OBV",60,1,0.9631041691486681,98.73949579831933,0.9799467060586052
"20MA, 50MA, Upper_BB, CCI, ATR, OBV",60,30,0.24712272150707304,54.04255319148936,0.8979779644490482
"20MA, 50MA, Upper_BB, CCI, ATR, OBV",5,1,0.9726145467454373,99.1769547325103,1.0868414688968409
"20MA, 50MA, Upper_BB, CCI, Williams_%R, OBV",60,1,0.9645648359523451,99.15966386554622,0.9672224568677473
"20MA, 50MA, Upper_BB, CCI, Williams_%R, OBV",60,30,0.1371319479868598,51.91489361702127,0.867176691971765
"20MA, 50MA, Upper_BB, CCI, Williams_%R, OBV",5,1,0.9727856957215897,99.1769547325103,1.1082674051328159
