Trial,Indicators,LSTM Units,Layers,Dropout,LR,Batch Size,Window Size,Forecast Window,Epochs,Dense Config,Dense Activation,RMSE,MAPE,R2,Accuracy,Profit Index
0,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,3,0.4,0.0005,16,60,30,50,"(25, 1)",Sigmoid,0.22419460781390865,39.2461317904641,-16.023270132792092,0.0,1.0
1,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.7,0.001,16,60,30,50,"(16, 1)",ReLU,0.06610093069976204,10.711464840349356,-0.4798163232283381,29.11392405063291,0.9124513304432794
2,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.5,0.0001,32,60,30,100,"(25, 1)",ReLU,0.057351898080373935,8.60635662575842,-0.11400786229307092,42.616033755274266,1.1645424491829863
3,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.5,0.001,32,60,30,150,"(16, 1)",Sigmoid,0.10667916111465464,18.12046004586887,-2.8543562097455353,17.29957805907173,0.8708129990772054
4,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,2,0.30000000000000004,0.0005,32,60,30,50,"(25, 1)",Sigmoid,0.0802539463779827,11.392071401467774,-1.1813505296010618,23.20675105485232,1.193765376829509
5,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,2,0.5,0.0005,64,60,30,50,"(25, 1)",Sigmoid,0.06515116102586142,10.546333436735289,-0.43759642359234663,28.691983122362867,1.1731708344225615
6,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,3,0.8,0.0005,64,60,30,150,"(25, 1)",ReLU,0.38057788809402954,68.70252336335335,-48.05460334390953,0.0,1.0
7,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,3,0.8,0.001,16,60,30,100,"(16, 1)",ReLU,0.10021364385763087,16.842538417086214,-2.401311224441524,18.9873417721519,0.9116779053334181
8,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.05254538320192858,8.092393421851007,0.06489195804565961,35.0210970464135,1.2856103794098332
9,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",16,3,0.2,0.0001,64,60,30,100,"(16, 1)",Sigmoid,0.09943286089556835,14.76587700712311,-2.3485172079381247,14.345991561181433,1.061620694708647
10,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.30000000000000004,0.001,64,60,30,150,"(16, 1)",Tanh,0.06039090069522563,8.604725215644063,-0.23519543679322474,31.645569620253166,1.319576002014407
11,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.6000000000000001,0.0001,32,60,30,100,"(25, 1)",Tanh,0.05906766106445293,8.696042262870272,-0.18165912533519424,45.9915611814346,1.0102940984555588
12,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.0001,32,60,30,150,"(25, 1)",Tanh,0.05677605224303018,8.42322531820705,-0.0917496175124739,44.303797468354425,1.1098664481817713
13,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.0001,32,60,30,150,"(16, 1)",Tanh,0.05553883979956089,8.513990767219418,-0.044687193958085514,28.691983122362867,1.3232911882959502
14,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.30000000000000004,0.001,64,60,30,150,"(16, 1)",Tanh,0.05281749226474723,8.197244551267968,0.055181867363211956,38.39662447257383,0.9774008034638695
15,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.2,0.001,64,60,30,150,"(16, 1)",Tanh,0.05258428429093237,8.07000267977827,0.06350686255688376,37.9746835443038,1.105027497238811
16,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.2,0.001,64,60,30,150,"(16, 1)",Tanh,0.05468771488866623,8.086048023652594,-0.012913171401334855,33.33333333333333,1.4077751026477647
17,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,3,0.2,0.001,64,60,30,150,"(16, 1)",Tanh,0.055440280549193574,8.154892207058023,-0.040982679155032065,35.0210970464135,1.2660689950905675
18,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.6000000000000001,0.001,64,60,30,150,"(16, 1)",Tanh,0.055770811475709926,8.013463141453778,-0.05343220671738491,32.91139240506329,1.3775298767304742
19,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,2,0.30000000000000004,0.001,64,60,30,150,"(16, 1)",Tanh,0.05971492639528384,9.500193571930108,-0.2076983346001886,35.44303797468354,1.0614413462881118
20,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",128,3,0.2,0.001,64,60,30,150,"(16, 1)",Tanh,0.05360817684836728,8.508875885554296,0.026682033699215624,36.708860759493675,0.9635431257010819
21,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.30000000000000004,0.001,64,60,30,150,"(16, 1)",Tanh,0.06069271350102851,9.738434717488522,-0.2475724456914805,32.91139240506329,1.1263852382117836
22,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.05262763657815968,7.8996025623240635,0.0619620719152808,41.35021097046413,1.1333026312931342
23,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",64,2,0.4,0.001,64,60,30,150,"(16, 1)",Tanh,0.05413658826253809,8.454628687554457,0.007399636100731466,38.39662447257383,1.0195398661965895
24,"20MA, 50MA, RSI, MACD, Williams_%R, OBV",32,2,0.6000000000000001,0.001,64,60,30,150,"(16, 1)",Tanh,0.06193223545844498,9.739499765312368,-0.2990509273243853,36.708860759493675,1.16202403107415
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.4,0.001,32,60,1,100,"(25, 1)",Sigmoid,0.08087870530804134,11.524018833270423,-1.3108823541901273,21.666666666666668,1.2795394901724444
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.4,0.0001,32,60,1,150,"(25, 1)",Sigmoid,0.05932881416750748,9.028932477445457,-0.2434856884283947,34.583333333333336,0.6528301990622591
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.5,0.0005,32,60,1,100,"(25, 1)",Tanh,0.02753860278243554,4.178407505692552,0.7320873260739593,61.25000000000001,0.9686929184458881
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.2,0.0001,32,60,1,100,"(25, 1)",Sigmoid,0.060384562056604314,9.055637336368957,-0.28813475214359996,38.333333333333336,0.754590703581825
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.30000000000000004,0.001,16,60,1,50,"(25, 1)",Sigmoid,0.09469009233519146,14.008221294395376,-2.1675139437326405,15.416666666666668,1.044666104125071
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.001,32,60,1,50,"(16, 1)",Tanh,0.033469208470379985,5.103272825713223,0.6042687575796726,54.166666666666664,0.7944647208782862
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.30000000000000004,0.001,32,60,1,150,"(25, 1)",ReLU,0.08588719028456149,12.385756608978427,-1.6059510049399504,20.416666666666668,1.0423826704009536
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.5,0.0001,16,60,1,50,"(25, 1)",Tanh,0.05558632295256463,8.991743506755318,-0.09155430777319085,30.0,0.6621973356856213
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.6000000000000001,0.0001,16,60,1,100,"(16, 1)",Tanh,0.02847650291578887,4.373058490081391,0.7135276149323533,62.5,0.7794561716259716
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.2,0.0005,32,60,1,50,"(16, 1)",ReLU,0.05303691150158731,8.69871202329521,0.006275706749554466,32.5,0.6853696698070626
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.8,0.0005,64,60,1,100,"(16, 1)",Tanh,0.04340813767985185,6.209015700316643,0.33434106922824114,46.25,1.1994756013225076
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.6000000000000001,0.0005,16,60,1,100,"(16, 1)",Tanh,0.022088909436376643,3.264974055276678,0.8276314594333136,78.75,0.8542339838847767
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.6000000000000001,0.0005,64,60,1,100,"(16, 1)",Tanh,0.04039781308871711,5.720998239334469,0.4234656785391425,51.24999999999999,1.2675575069363663
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.6000000000000001,0.0005,16,60,1,100,"(16, 1)",Tanh,0.02261964673086036,3.3463096159344152,0.8192488408397314,80.0,0.7662059645441192
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.7,0.0005,16,60,1,100,"(16, 1)",Tanh,0.019202508421888413,2.836447268868502,0.8697357078769716,85.0,0.8259382758842742
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,100,"(16, 1)",Tanh,0.019414640279227246,2.8834334772314767,0.8668417276850086,85.41666666666666,0.6777920924847747
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,150,"(16, 1)",ReLU,0.02115588980688549,3.095030772446168,0.841885373014012,81.66666666666667,0.7685596094278678
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.7,0.0005,16,60,1,100,"(16, 1)",Tanh,0.020804575716654387,3.0777577711459947,0.8470930653833693,82.08333333333333,0.7148412624597142
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,100,"(16, 1)",Tanh,0.020027201084803496,2.94589244359842,0.8583064856195428,82.91666666666667,0.7408746915615122
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.7,0.0005,64,60,1,150,"(16, 1)",ReLU,0.038829117262672914,6.228040135410328,0.4673713906867374,45.83333333333333,0.6929436597778201
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.7,0.0005,16,60,1,100,"(16, 1)",Tanh,0.020306697087117943,2.9975837105441987,0.8543239904906519,81.25,0.7521413249267335
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,100,"(16, 1)",Tanh,0.02172797037888403,3.2164778742624813,0.8332185380648718,80.41666666666667,0.6938371471665531
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,100,"(16, 1)",Tanh,0.020720681002057824,3.070361888936084,0.8483237772334092,82.91666666666667,0.7300178406516455
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.8,0.0005,16,60,1,100,"(16, 1)",Tanh,0.02263098827530651,3.3930771979525813,0.8190675372794717,78.33333333333333,0.6919792606627069
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.7,0.0005,16,60,1,100,"(16, 1)",Tanh,0.019585487857534677,2.883926120533086,0.8644878476982785,85.83333333333333,0.7432030141151945
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.5,0.001,16,60,30,50,"(16, 1)",Sigmoid,0.30333078445237266,54.22095943693016,-30.16202281949838,0.0,1.0
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.8,0.0005,64,60,30,100,"(16, 1)",Sigmoid,0.0605194542954899,9.868178165777126,-0.24045973405689525,28.270042194092827,1.02388282123806
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.6000000000000001,0.0001,16,60,30,100,"(25, 1)",Sigmoid,0.07312829249937611,11.908756327462385,-0.8111879946628437,27.004219409282697,0.9982292579804612
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.4,0.0005,16,60,30,100,"(25, 1)",ReLU,0.3424450857238606,61.56424868810241,-38.71682663725839,0.0,1.0
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.6000000000000001,0.001,32,60,30,100,"(16, 1)",Sigmoid,0.0900595492340347,13.062940212531334,-1.7469591593780844,18.565400843881857,1.1743057645571795
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,3,0.2,0.0001,16,60,30,100,"(16, 1)",ReLU,0.06275138718946964,10.189939075397234,-0.33364219119095506,27.42616033755274,1.046276016683185
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",64,2,0.2,0.001,16,60,30,100,"(16, 1)",ReLU,0.08717438590042097,14.535122648785343,-1.5737742888417134,14.767932489451477,0.7862306605850595
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.6000000000000001,0.001,64,60,30,150,"(25, 1)",Sigmoid,0.08240286693928578,11.750778025144365,-1.2997324240546742,23.20675105485232,1.212113888645966
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,3,0.2,0.001,32,60,30,50,"(16, 1)",ReLU,0.3749416994040409,67.64845862982489,-46.61240857104017,0.0,1.0
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",128,2,0.2,0.0005,32,60,30,50,"(25, 1)",Tanh,0.06099624745130498,9.279198996619337,-0.260082267442721,41.35021097046413,1.0218273657347499
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.8,0.0005,64,60,30,150,"(16, 1)",Tanh,0.058429377718582684,9.11316694675295,-0.15625916144866436,37.130801687763714,1.0478394372089777
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.8,0.0005,64,60,30,150,"(16, 1)",Tanh,0.055400098361864554,8.366719057844627,-0.03947425235269719,40.50632911392405,1.1124476114531925
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.8,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05388174129918622,8.336184164522097,0.01672293450797757,38.81856540084388,1.2078260531463927
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.8,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05645010264386112,8.602471622545025,-0.07925019711249415,40.08438818565401,1.1384419660931389
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05676922524835291,8.844347193090025,-0.09148708003687256,36.28691983122363,1.0800096626826015
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.055159616193828885,8.34278247821739,-0.030469485927902662,39.66244725738397,1.0787472048514912
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05398488408491136,8.285395132977383,0.012954867532012027,37.9746835443038,1.020251121943156
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,3,0.7,0.0001,64,60,30,150,"(16, 1)",Tanh,0.06240131937137257,8.966385547192546,-0.31880385869152494,31.223628691983123,1.3470640107393725
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.4,0.0005,64,60,30,150,"(25, 1)",Tanh,0.05677010293391408,8.56821856884744,-0.09152083036027947,41.35021097046413,1.1576913081570583
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05397269627345712,8.217675062016383,0.013400494570668053,35.44303797468354,1.2452411952466031
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,3,0.5,0.0001,32,60,30,150,"(16, 1)",Tanh,0.0571655434129326,8.736894050379851,-0.1067800881020784,40.08438818565401,1.1781112015103707
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05441749624578368,8.335775072791177,-0.002928047290931435,39.66244725738397,1.2738465093884157
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.7,0.0005,64,60,30,150,"(16, 1)",Tanh,0.06304993764037492,9.8030336828344,-0.34636244013805784,37.9746835443038,0.9930410075867009
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",16,2,0.6000000000000001,0.0005,64,60,30,150,"(16, 1)",Tanh,0.05466037415372355,8.30484582878067,-0.011900627068898384,38.81856540084388,1.2132577496050496
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, CCI",32,2,0.8,0.0005,64,60,30,150,"(16, 1)",Tanh,0.0539636006841975,8.374460368464508,0.013732994088061057,37.9746835443038,1.2027267894156186
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.6000000000000001,0.0005,16,60,1,150,"(25, 1)",Sigmoid,0.05297209214990668,8.124675030534974,0.008703193627321526,33.33333333333333,0.7757772919597807
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.4,0.0001,16,60,1,100,"(25, 1)",Sigmoid,0.05081099437701251,7.745386473339856,0.0879369879176507,35.41666666666667,0.6928518230200945
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.7,0.001,64,60,1,100,"(25, 1)",ReLU,0.03742790639041765,5.852720687410122,0.5051192914166045,47.91666666666667,0.7708769248294846
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.4,0.001,32,60,1,50,"(25, 1)",Sigmoid,0.11602121568371263,18.071661633390647,-3.755369618117819,6.25,1.0334632541177224
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.6000000000000001,0.001,32,60,1,50,"(25, 1)",Tanh,0.03838142534368958,5.906256687435015,0.47958278668617205,43.75,0.9540658026916627
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.7,0.0005,64,60,1,50,"(25, 1)",ReLU,0.04168350726275591,5.997016581344785,0.38618434271942925,47.91666666666667,1.0002404248118875
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,3,0.6000000000000001,0.001,32,60,1,100,"(16, 1)",Tanh,0.03225295831731431,4.603391772755197,0.6325074274622903,59.166666666666664,1.2570143731779722
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,3,0.8,0.0005,64,60,1,150,"(16, 1)",Tanh,0.052204669529390256,8.123568120792196,0.03721756795777653,39.166666666666664,0.7343902034966892
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.4,0.001,32,60,1,150,"(16, 1)",ReLU,0.025966973591605047,4.029735237573993,0.7617943118749652,71.25,0.7601970715543025
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.7,0.001,16,60,1,50,"(16, 1)",Sigmoid,0.3337243931164556,59.5389437479108,-38.344620367510956,0.0,1.0
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,3,0.2,0.0001,32,60,1,150,"(16, 1)",ReLU,0.04253520631707347,6.551903391391523,0.3608444819856875,41.66666666666667,0.8096793887149509
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,3,0.4,0.001,32,60,1,100,"(16, 1)",Tanh,0.11982237820658165,18.81552520736988,-4.072071014481526,6.25,1.0334632541177224
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.02015858549544543,3.01517181971888,0.8564412840768094,82.91666666666667,0.887995688992219
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.2,0.001,32,60,1,150,"(16, 1)",ReLU,0.02753595374658127,4.233393977087774,0.7321388665351711,64.16666666666667,0.7128664367232783
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.021056789315390814,3.1996507941270265,0.8433632156102308,80.0,0.9467089309985091
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.0001,32,60,1,150,"(16, 1)",ReLU,0.03372932363482091,5.264391467409119,0.5980937867053245,50.83333333333333,0.7812215351041815
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.025431642310113335,3.8619769920835814,0.7715146976472758,67.91666666666667,0.6455004633223017
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.08704090173736505,12.609191097622169,-1.6764320295426844,19.583333333333332,1.0917870500920754
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,3,0.5,0.0001,64,60,1,150,"(16, 1)",ReLU,0.0471654083716746,7.522198246207837,0.21411924563774398,35.0,0.7324327004075388
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,3,0.2,0.0005,16,60,1,150,"(16, 1)",ReLU,0.05143195058013911,8.16961231314674,0.06550830478482805,27.916666666666668,0.6976630904805567
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.5,0.001,32,60,1,150,"(16, 1)",ReLU,0.021086108714863664,3.1542059849249995,0.8429267109111718,82.91666666666667,0.691142721994929
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.5,0.001,32,60,1,150,"(16, 1)",ReLU,0.03198655261125253,5.045551357029055,0.6385532473348308,58.333333333333336,0.6616555204202775
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.02079336226007969,3.0847006564838506,0.8472578515548794,81.66666666666667,0.9334868645533184
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.08022868004736883,13.14606544369539,-1.2738863228351613,21.25,0.9380744540716469
24,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.30000000000000004,0.001,32,60,1,150,"(16, 1)",ReLU,0.019784039737783483,2.9848056313013798,0.8617263565021164,84.58333333333333,0.7653612138392888
0,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.5,0.0001,16,60,30,150,"(25, 1)",ReLU,0.05765137667973821,8.677302983462544,-0.12567243045568377,30.801687763713083,1.5136199528414853
1,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.2,0.001,16,60,30,50,"(25, 1)",ReLU,0.08623864780435313,14.151785825572674,-1.518816568268551,27.42616033755274,0.996082155948736
2,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.8,0.0005,64,60,30,50,"(25, 1)",ReLU,0.05775221172462107,8.6884136559641,-0.12961358507878495,30.37974683544304,1.3808931907585345
3,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,2,0.30000000000000004,0.0005,32,60,30,100,"(25, 1)",ReLU,0.06295375532097779,8.95090574502191,-0.3422578368924243,33.33333333333333,1.3820731523924763
4,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,2,0.8,0.0001,16,60,30,50,"(16, 1)",Sigmoid,0.05878133434836126,9.659754105631734,-0.17023085718842013,27.004219409282697,1.1958189348459465
5,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.7,0.0005,64,60,30,100,"(25, 1)",Tanh,0.06354961948469055,10.399665497612215,-0.36778732126807134,25.738396624472575,1.1285258882775258
6,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.30000000000000004,0.0005,64,60,30,50,"(16, 1)",Sigmoid,0.06099752956169227,8.753609374041877,-0.2601352405881392,31.223628691983123,1.3694204679802637
7,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,3,0.8,0.0005,64,60,30,100,"(16, 1)",Tanh,0.060193394039441045,9.044474063418859,-0.22712930807897003,31.645569620253166,1.3070583091684005
8,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.2,0.0005,32,60,30,50,"(16, 1)",Tanh,0.05448468304270062,8.277133435637776,-0.0054061150215769516,34.59915611814346,1.2080504246096513
9,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",32,2,0.2,0.0005,32,60,30,100,"(16, 1)",ReLU,0.06594899258866525,9.334620807184791,-0.47302119680902854,30.37974683544304,1.2943733451325852
10,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,3,0.5,0.001,32,60,30,150,"(16, 1)",Tanh,0.0612917144975757,10.048081928925349,-0.27231956224412723,28.270042194092827,1.1834805422772368
11,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.5,0.0001,16,60,30,150,"(25, 1)",Tanh,0.055783933763188985,8.464488166035618,-0.05392798815379396,40.92827004219409,1.3309904044836798
12,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.5,0.0001,32,60,30,150,"(16, 1)",Tanh,0.05645016680584995,8.510022103771963,-0.0792526504961093,37.130801687763714,1.2311797455565674
13,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.0001,16,60,30,150,"(25, 1)",Tanh,0.05646585063163361,8.522890189729237,-0.07985244188501395,40.08438818565401,1.0384081689291207
14,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,3,0.4,0.0001,16,60,30,50,"(16, 1)",Tanh,0.06460044304766727,10.669522611598813,-0.4133953487570592,24.47257383966245,1.011242616378933
15,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,2,0.4,0.001,32,60,30,150,"(25, 1)",Tanh,0.06796861807748467,9.570707092729297,-0.5646224045911015,26.160337552742618,1.2263694972004011
16,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.0001,16,60,30,150,"(25, 1)",Tanh,0.0572479800466106,8.620548349981487,-0.10997449528665681,31.223628691983123,1.2247276535921363
17,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,3,0.30000000000000004,0.0005,32,60,30,50,"(16, 1)",Sigmoid,0.059160676825343296,8.966518900827095,-0.1853836494621084,31.223628691983123,1.3132814306820761
18,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.4,0.0001,16,60,30,50,"(25, 1)",Tanh,0.05474824284042579,8.401160376327068,-0.015156581577822292,37.552742616033754,1.080749619645686
19,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",128,2,0.2,0.001,32,60,30,50,"(16, 1)",Tanh,0.08671740164716522,12.483273132409606,-1.5468606158021219,18.565400843881857,1.1689909299379255
20,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",64,3,0.4,0.0001,16,60,30,50,"(16, 1)",Sigmoid,0.05984899357252293,9.84673299606056,-0.21312727751920035,25.738396624472575,1.2137402100086871
21,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.0001,16,60,30,50,"(25, 1)",Tanh,0.05474190798222433,8.300131305787534,-0.014921669894510936,35.0210970464135,1.2443129809326017
22,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.0001,16,60,30,50,"(25, 1)",Tanh,0.053533632851807816,8.258790331125844,0.029387015300386676,35.0210970464135,1.0464121263808421
23,"20MA, 50MA, RSI, Upper_BB, Lower_BB, ATR",16,2,0.6000000000000001,0.0001,16,60,30,50,"(25, 1)",Tanh,0.05376103389693116,8.230050742307162,0.021123530048741124,35.44303797468354,1.2071704805744092
