Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy,,
AAPL,"20MA, 200MA, RSI, MACD, Signal_Line",32,3,0.2,0.001,16,100,adam,7.332313488,3.336279508,0.938726188,74.63087248,,
AAPL,"20MA, 200MA, RSI, MACD, Upper_BB",32,3,0.2,0.001,16,100,adam,10.01708632,4.894876912,0.885639596,60.40268456,,
AAPL,"20MA, 200MA, RSI, MACD, Lower_BB",32,3,0.2,0.001,16,100,adam,12.53167471,5.971648181,0.821017292,48.45637584,,
AAPL,"20MA, 200MA, RSI, MACD, CCI",32,3,0.2,0.001,16,100,adam,9.206440307,3.935838459,0.903400177,68.45637584,,
AAPL,"20MA, 200MA, RSI, MACD, ATR",32,3,0.2,0.001,16,100,adam,10.2934643,4.848102676,0.879241983,58.25503356,,
AAPL,"20MA, 200MA, RSI, MACD, ROC",32,3,0.2,0.001,16,100,adam,9.778712265,4.553621892,0.891017646,61.61073826,,
AAPL,"20MA, 200MA, RSI, MACD, Williams_%R",32,3,0.2,0.001,16,100,adam,24.91217786,11.93882541,0.292679507,9.798657718,,
AAPL,"20MA, 200MA, RSI, MACD, OBV",32,3,0.2,0.001,16,100,adam,11.88393362,5.748804244,0.839041734,54.22818792,,
AAPL,"20MA, 200MA, RSI, Signal_Line, Upper_BB",32,3,0.2,0.001,16,100,adam,11.27730575,5.543717061,0.855054893,53.15436242,,
AAPL,"20MA, 200MA, RSI, Signal_Line, Lower_BB",32,3,0.2,0.001,16,100,adam,7.178733126,3.387198728,0.941266151,76.24161074,,
AAPL,"20MA, 200MA, RSI, Signal_Line, CCI",32,3,0.2,0.001,16,100,adam,11.36621671,4.900635641,0.852760371,55.5704698,,
AAPL,"20MA, 200MA, RSI, Signal_Line, ATR",32,3,0.2,0.001,16,100,adam,10.69372492,4.712903353,0.869668058,56.51006711,,
AAPL,"20MA, 200MA, RSI, Signal_Line, ROC",32,3,0.2,0.001,16,100,adam,12.60838934,6.051909855,0.818819242,52.61744966,,
